UserID,Age,Gender,Country,SubscriptionStatus,TotalWatchTime,Device
SF_5024,34,F,USA,Subscriber,247,Smart TV
SF_5025,15,M,Canada,Free,44,Tablet
SF_5026,12,M,Canada,Subscriber,224,Tablet
SF_5027,56,F,France,Subscriber,106,Smart TV
SF_5028,55,M,USA,Subscriber,153,Mobile
SF_5029,63,M,Canada,Free,469,Mobile
SF_5030,15,M,India,Free,462,Mobile
SF_5031,26,F,USA,Subscriber,322,Smart TV
SF_5032,53,M,UK,Subscriber,414,Mobile
SF_5033,64,F,France,Free,308,Tablet
SF_5034,61,F,UK,Subscriber,67,Desktop
SF_5035,43,F,Italy,Subscriber,486,Smart TV
SF_5036,56,M,USA,Free,186,Tablet
SF_5037,23,M,UK,Free,119,Smart TV
SF_5038,65,M,Italy,Subscriber,150,Desktop
SF_5039,27,F,USA,Free,330,Mobile
SF_5040,16,M,Canada,Subscriber,374,Desktop
SF_5041,39,F,India,Free,56,Smart TV
SF_5042,21,F,Italy,Subscriber,322,Smart TV
SF_5043,17,F,Italy,Subscriber,153,Mobile
SF_5044,46,F,Canada,Subscriber,125,Smart TV
SF_5045,32,M,Canada,Free,459,Tablet
SF_5046,52,M,UK,Subscriber,490,Desktop
SF_5047,29,M,Canada,Free,420,Tablet
SF_5048,10,F,India,Free,396,Smart TV
SF_5049,53,M,USA,Free,496,Smart TV
SF_5050,61,F,USA,Subscriber,274,Smart TV
SF_5051,50,F,USA,Subscriber,109,Desktop
SF_5052,40,M,UK,Free,347,Desktop
SF_5053,25,M,Canada,Free,121,Mobile
SF_5054,20,M,Canada,Free,310,Tablet
SF_5055,16,F,Canada,Free,247,Desktop
SF_5056,44,M,France,Free,50,Smart TV
SF_5057,27,M,France,Free,493,Tablet
SF_5058,20,M,Canada,Free,388,Tablet
SF_5059,21,M,Italy,Subscriber,290,Smart TV
SF_5060,27,M,Italy,Free,313,Tablet
SF_5061,17,F,USA,Subscriber,43,Tablet
SF_5062,20,M,India,Free,22,Mobile
SF_5063,24,F,Canada,Free,198,Mobile
SF_5064,63,M,UK,Free,29,Tablet
SF_5065,64,M,Italy,Free,137,Desktop
SF_5066,25,F,UK,Free,50,Desktop
SF_5067,40,M,USA,Subscriber,135,Mobile
SF_5068,37,M,India,Free,52,Tablet
SF_5069,44,F,India,Subscriber,395,Desktop
SF_5070,48,M,Canada,Subscriber,147,Smart TV
SF_5071,20,F,UK,Free,319,Tablet
SF_5072,47,M,France,Subscriber,85,Smart TV
SF_5073,40,M,UK,Free,59,Smart TV
SF_5074,38,M,India,Free,401,Tablet
SF_5075,50,M,France,Subscriber,101,Smart TV
SF_5076,52,M,UK,Subscriber,375,Tablet
SF_5077,47,M,Canada,Free,291,Mobile
SF_5078,20,M,India,Free,295,Tablet
SF_5079,33,M,France,Free,124,Tablet
SF_5080,24,F,USA,Subscriber,20,Desktop
SF_5081,20,F,Italy,Subscriber,87,Tablet
SF_5082,23,M,India,Free,492,Tablet
SF_5083,34,M,Italy,Subscriber,176,Desktop
SF_5084,42,M,India,Free,346,Desktop
SF_5085,19,M,Canada,Subscriber,479,Mobile
SF_5086,39,M,India,Subscriber,218,Desktop
SF_5087,39,F,France,Free,132,Mobile
SF_5088,30,M,Canada,Subscriber,499,Desktop
SF_5089,47,F,UK,Free,87,Tablet
SF_5090,25,F,India,Free,496,Tablet
SF_5091,47,M,UK,Subscriber,184,Tablet
SF_5092,18,M,India,Subscriber,34,Desktop
SF_5093,49,M,France,Subscriber,281,Desktop
SF_5094,31,M,UK,Free,194,Tablet
SF_5095,54,F,Canada,Free,104,Smart TV
SF_5096,19,M,USA,Free,350,Mobile
SF_5097,45,M,Canada,Subscriber,201,Tablet
SF_5098,21,M,USA,Subscriber,197,Smart TV
SF_5099,61,M,UK,Subscriber,211,Smart TV
SF_5100,9,M,Canada,Subscriber,15,Mobile
SF_5101,48,M,Canada,Free,18,Mobile
SF_5102,21,M,Italy,Subscriber,467,Tablet
SF_5103,48,F,Italy,Subscriber,272,Mobile
SF_5104,54,M,India,Free,280,Tablet
SF_5105,48,M,Italy,Free,108,Desktop
SF_5106,31,F,Canada,Subscriber,251,Mobile
SF_5107,59,F,France,Subscriber,367,Smart TV
SF_5108,42,F,Canada,Subscriber,166,Tablet
SF_5109,26,F,India,Subscriber,231,Mobile
SF_5110,31,M,India,Subscriber,130,Desktop
SF_5111,15,M,France,Free,134,Smart TV
SF_5112,31,M,UK,Free,245,Smart TV
SF_5113,24,M,Canada,Free,33,Desktop
SF_5114,62,F,USA,Subscriber,310,Tablet
SF_5115,33,M,India,Subscriber,405,Mobile
SF_5116,64,M,Italy,Free,109,Tablet
SF_5117,9,F,India,Free,431,Smart TV
SF_5118,47,M,UK,Free,146,Tablet
SF_5119,18,F,UK,Subscriber,283,Mobile
SF_5120,59,M,India,Subscriber,352,Desktop
SF_5121,48,M,Canada,Free,147,Smart TV
SF_5122,40,M,India,Free,211,Mobile
SF_5123,13,M,UK,Free,148,Desktop
SF_5124,46,M,India,Free,405,Tablet
SF_5125,41,M,France,Subscriber,415,Desktop
SF_5126,9,M,Canada,Subscriber,279,Desktop
SF_5127,34,M,France,Free,462,Smart TV
SF_5128,52,M,India,Free,406,Smart TV
SF_5129,48,M,USA,Subscriber,320,Smart TV
SF_5130,22,F,France,Subscriber,10,Desktop
SF_5131,57,F,USA,Free,478,Mobile
SF_5132,52,M,USA,Subscriber,96,Tablet
SF_5133,15,M,India,Free,387,Mobile
SF_5134,33,M,USA,Free,367,Desktop
SF_5135,26,M,Canada,Subscriber,388,Desktop
SF_5136,15,M,UK,Free,436,Mobile
SF_5137,43,M,USA,Subscriber,20,Tablet
SF_5138,22,M,UK,Subscriber,344,Tablet
SF_5139,38,M,UK,Subscriber,130,Tablet
SF_5140,33,M,Italy,Subscriber,53,Tablet
SF_5141,28,M,Canada,Subscriber,208,Mobile
SF_5142,58,M,UK,Subscriber,417,Desktop
SF_5143,19,M,France,Subscriber,285,Desktop
SF_5144,49,F,France,Free,353,Desktop
SF_5145,18,M,Canada,Free,228,Tablet
SF_5146,54,M,UK,Free,465,Desktop
SF_5147,51,M,UK,Subscriber,495,Desktop
SF_5148,9,M,India,Free,481,Tablet
SF_5149,50,M,USA,Free,23,Desktop
SF_5150,58,M,Canada,Free,449,Tablet
SF_5151,50,M,France,Free,220,Tablet
SF_5152,9,F,India,Free,107,Tablet
SF_5153,42,M,USA,Subscriber,387,Smart TV
SF_5154,38,M,USA,Free,329,Smart TV
SF_5155,62,M,France,Subscriber,251,Mobile
SF_5156,43,M,India,Subscriber,494,Smart TV
SF_5157,44,M,France,Subscriber,334,Desktop
SF_5158,51,F,India,Subscriber,17,Desktop
SF_5159,31,M,Italy,Subscriber,361,Mobile
SF_5160,48,F,UK,Free,500,Mobile
SF_5161,35,M,Italy,Subscriber,62,Tablet
SF_5162,62,M,USA,Free,262,Smart TV
SF_5163,41,M,India,Free,438,Desktop
SF_5164,28,F,India,Free,410,Desktop
SF_5165,47,M,France,Subscriber,285,Smart TV
SF_5166,45,M,USA,Free,110,Desktop
SF_5167,40,M,Italy,Subscriber,426,Tablet
SF_5168,26,M,Italy,Subscriber,142,Mobile
SF_5169,47,F,France,Free,397,Desktop
SF_5170,59,M,Canada,Subscriber,119,Mobile
SF_5171,51,M,UK,Subscriber,312,Mobile
SF_5172,45,F,France,Free,286,Tablet
SF_5173,43,M,UK,Free,403,Mobile
SF_5174,53,M,India,Free,375,Mobile
SF_5175,47,F,UK,Subscriber,32,Mobile
SF_5176,46,M,India,Subscriber,299,Tablet
SF_5177,25,M,USA,Free,479,Tablet
SF_5178,45,M,India,Free,164,Mobile
SF_5179,38,M,Canada,Subscriber,161,Tablet
SF_5180,32,M,India,Free,477,Desktop
SF_5181,43,M,Italy,Free,452,Smart TV
SF_5182,50,F,Italy,Free,200,Tablet
SF_5183,45,F,India,Subscriber,457,Desktop
SF_5184,24,M,France,Free,395,Tablet
SF_5185,31,F,Italy,Free,160,Smart TV
SF_5186,41,M,USA,Subscriber,391,Mobile
SF_5187,9,M,France,Free,477,Tablet
SF_5188,20,F,Italy,Subscriber,348,Smart TV
SF_5189,44,F,USA,Subscriber,443,Tablet
SF_5190,20,F,USA,Free,463,Smart TV
SF_5191,29,F,India,Subscriber,105,Smart TV
SF_5192,65,M,UK,Free,233,Desktop
SF_5193,25,M,UK,Subscriber,135,Mobile
SF_5194,9,M,Italy,Free,55,Smart TV
SF_5195,56,M,USA,Subscriber,100,Smart TV
SF_5196,32,M,France,Free,316,Smart TV
SF_5197,48,F,India,Free,224,Mobile
SF_5198,15,F,Italy,Subscriber,177,Smart TV
SF_5199,47,F,Canada,Subscriber,379,Smart TV
SF_5200,14,F,India,Subscriber,37,Desktop
SF_5201,19,M,Canada,Subscriber,168,Desktop
SF_5202,42,M,UK,Free,409,Mobile
SF_5203,62,F,France,Subscriber,263,Tablet
SF_5204,36,M,India,Free,96,Smart TV
SF_5205,49,M,Italy,Free,485,Smart TV
SF_5206,47,M,USA,Free,391,Desktop
SF_5207,28,M,Italy,Subscriber,318,Tablet
SF_5208,41,M,USA,Subscriber,395,Mobile
SF_5209,38,M,Canada,Subscriber,350,Tablet
SF_5210,61,F,India,Free,240,Smart TV
SF_5211,48,M,India,Subscriber,226,Smart TV
SF_5212,63,M,UK,Free,142,Mobile
SF_5213,47,M,Canada,Free,443,Smart TV
SF_5214,65,F,France,Subscriber,21,Tablet
SF_5215,13,F,Italy,Free,484,Smart TV
SF_5216,47,M,Italy,Free,339,Desktop
SF_5217,61,M,Italy,Subscriber,393,Mobile
SF_5218,19,M,USA,Subscriber,128,Tablet
SF_5219,24,M,France,Subscriber,169,Mobile
SF_5220,64,M,Italy,Subscriber,91,Tablet
SF_5221,10,F,India,Subscriber,205,Desktop
SF_5222,52,M,India,Subscriber,345,Smart TV
SF_5223,59,M,India,Subscriber,303,Tablet
SF_5224,56,M,Italy,Subscriber,478,Smart TV
SF_5225,30,M,France,Free,249,Mobile
SF_5226,27,M,France,Free,428,Mobile
SF_5227,22,M,France,Free,402,Tablet
SF_5228,25,M,Canada,Subscriber,220,Mobile
SF_5229,50,M,USA,Free,201,Tablet
SF_5230,64,M,France,Free,147,Desktop
SF_5231,13,M,USA,Subscriber,235,Mobile
SF_5232,23,M,Canada,Free,180,Desktop
SF_5233,53,M,UK,Subscriber,115,Tablet
SF_5234,46,F,Italy,Free,142,Mobile
SF_5235,52,M,Italy,Free,19,Tablet
SF_5236,60,M,Italy,Subscriber,35,Desktop
SF_5237,21,M,Italy,Subscriber,445,Smart TV
SF_5238,12,F,Italy,Free,241,Desktop
SF_5239,29,M,Italy,Free,200,Smart TV
SF_5240,24,F,UK,Free,45,Mobile
SF_5241,49,F,UK,Free,276,Tablet
SF_5242,44,M,Italy,Free,13,Tablet
SF_5243,54,M,USA,Subscriber,136,Smart TV
SF_5244,14,M,USA,Subscriber,142,Mobile
SF_5245,50,F,Italy,Subscriber,191,Tablet
SF_5246,27,F,Canada,Free,198,Mobile
SF_5247,28,F,UK,Subscriber,404,Tablet
SF_5248,38,F,USA,Free,125,Desktop
SF_5249,56,F,Canada,Subscriber,134,Mobile
SF_5250,25,M,Canada,Free,453,Smart TV
SF_5251,30,F,India,Free,234,Tablet
SF_5252,14,M,USA,Free,361,Mobile
SF_5253,29,F,UK,Free,410,Desktop
SF_5254,40,M,India,Free,281,Mobile
SF_5255,54,M,USA,Subscriber,159,Desktop
SF_5256,38,M,UK,Free,289,Mobile
SF_5257,36,F,France,Free,285,Tablet
SF_5258,43,M,Canada,Free,377,Desktop
SF_5259,39,M,Italy,Subscriber,393,Mobile
SF_5260,61,M,India,Free,272,Desktop
SF_5261,19,M,France,Subscriber,394,Tablet
SF_5262,45,F,France,Subscriber,411,Tablet
SF_5263,64,M,Italy,Free,216,Mobile
SF_5264,62,M,UK,Subscriber,282,Smart TV
SF_5265,53,M,Canada,Subscriber,495,Smart TV
SF_5266,62,M,Italy,Free,181,Smart TV
SF_5267,10,M,UK,Subscriber,53,Tablet
SF_5268,31,F,France,Subscriber,234,Smart TV
SF_5269,25,M,France,Subscriber,32,Tablet
SF_5270,30,M,USA,Subscriber,330,Mobile
SF_5271,62,F,UK,Free,305,Desktop
SF_5272,50,M,USA,Subscriber,280,Smart TV
SF_5273,47,M,USA,Subscriber,112,Tablet
SF_5274,60,M,France,Subscriber,338,Mobile
SF_5275,65,M,India,Free,384,Mobile
SF_5276,19,F,Italy,Free,412,Desktop
SF_5277,44,M,India,Free,262,Mobile
SF_5278,56,F,Italy,Free,388,Tablet
SF_5279,64,F,USA,Subscriber,323,Mobile
SF_5280,13,M,Italy,Subscriber,103,Tablet
SF_5281,31,M,USA,Free,142,Mobile
SF_5282,45,F,USA,Free,48,Smart TV
SF_5283,56,M,France,Free,463,Desktop
SF_5284,53,M,USA,Subscriber,435,Desktop
SF_5285,59,M,India,Subscriber,76,Smart TV
SF_5286,62,M,India,Subscriber,327,Tablet
SF_5287,11,M,Canada,Subscriber,247,Desktop
SF_5288,10,M,France,Subscriber,115,Mobile
SF_5289,28,M,Italy,Subscriber,67,Mobile
SF_5290,54,F,Italy,Free,424,Mobile
SF_5291,47,M,France,Free,24,Smart TV
SF_5292,57,M,France,Free,326,Mobile
SF_5293,49,M,France,Free,104,Smart TV
SF_5294,30,M,France,Subscriber,463,Smart TV
SF_5295,27,M,India,Subscriber,362,Mobile
SF_5296,45,F,USA,Subscriber,344,Desktop
SF_5297,51,M,Canada,Free,460,Mobile
SF_5298,39,M,France,Subscriber,59,Tablet
SF_5299,56,M,USA,Free,213,Smart TV
SF_5300,65,M,France,Free,81,Smart TV
SF_5301,65,M,France,Subscriber,115,Tablet
SF_5302,50,F,UK,Free,112,Desktop
SF_5303,17,F,Italy,Free,208,Tablet
SF_5304,10,F,India,Free,84,Desktop
SF_5305,13,F,UK,Subscriber,454,Tablet
SF_5306,48,F,USA,Subscriber,36,Tablet
SF_5307,49,M,USA,Subscriber,394,Mobile
SF_5308,19,M,France,Free,14,Mobile
SF_5309,63,M,USA,Free,493,Desktop
SF_5310,31,F,Canada,Subscriber,441,Desktop
SF_5311,63,M,Italy,Subscriber,492,Mobile
SF_5312,54,M,USA,Free,412,Smart TV
SF_5313,28,M,USA,Free,309,Smart TV
SF_5314,14,F,Canada,Subscriber,368,Smart TV
SF_5315,34,M,UK,Subscriber,108,Smart TV
SF_5316,16,M,India,Subscriber,494,Tablet
SF_5317,21,F,France,Free,173,Mobile
SF_5318,39,M,India,Subscriber,187,Mobile
SF_5319,20,M,UK,Free,444,Smart TV
SF_5320,65,F,UK,Free,399,Mobile
SF_5321,34,M,India,Subscriber,117,Smart TV
SF_5322,13,M,France,Subscriber,337,Desktop
SF_5323,38,M,India,Subscriber,66,Smart TV
SF_5324,60,M,Italy,Free,198,Mobile
SF_5325,14,F,UK,Free,422,Desktop
SF_5326,55,M,India,Subscriber,364,Smart TV
SF_5327,57,M,France,Free,41,Mobile
SF_5328,54,F,India,Free,297,Desktop
SF_5329,37,F,France,Free,119,Smart TV
SF_5330,15,F,Italy,Subscriber,393,Desktop
SF_5331,32,M,Canada,Subscriber,292,Mobile
SF_5332,45,M,UK,Free,392,Desktop
SF_5333,55,F,France,Subscriber,153,Smart TV
SF_5334,13,F,Canada,Free,280,Smart TV
SF_5335,56,M,India,Subscriber,220,Smart TV
SF_5336,25,M,Italy,Subscriber,125,Smart TV
SF_5337,50,F,India,Subscriber,212,Desktop
SF_5338,21,M,Canada,Subscriber,422,Desktop
SF_5339,31,M,USA,Subscriber,92,Mobile
SF_5340,46,F,USA,Free,339,Smart TV
SF_5341,14,F,Canada,Subscriber,19,Desktop
SF_5342,41,F,UK,Free,242,Tablet
SF_5343,34,F,France,Free,460,Smart TV
SF_5344,58,F,USA,Free,407,Tablet
SF_5345,58,F,India,Subscriber,227,Mobile
SF_5346,41,F,Italy,Subscriber,309,Mobile
SF_5347,32,M,Canada,Free,346,Desktop
SF_5348,32,M,USA,Subscriber,322,Smart TV
SF_5349,22,F,France,Subscriber,459,Mobile
SF_5350,34,M,France,Subscriber,471,Desktop
SF_5351,52,F,USA,Free,445,Smart TV
SF_5352,64,F,Canada,Free,29,Mobile
SF_5353,65,M,Italy,Free,368,Tablet
SF_5354,32,F,Canada,Subscriber,433,Mobile
SF_5355,34,M,Italy,Subscriber,97,Tablet
SF_5356,29,M,India,Free,129,Desktop
SF_5357,32,F,UK,Subscriber,377,Mobile
SF_5358,40,M,Canada,Subscriber,341,Smart TV
SF_5359,27,M,India,Free,469,Smart TV
SF_5360,40,M,USA,Subscriber,21,Tablet
SF_5361,39,F,Italy,Free,119,Smart TV
SF_5362,46,M,Canada,Free,393,Tablet
SF_5363,23,M,Canada,Free,128,Desktop
SF_5364,10,F,Canada,Free,131,Tablet
SF_5365,56,M,Italy,Free,298,Tablet
SF_5366,63,M,UK,Subscriber,227,Desktop
SF_5367,21,M,UK,Subscriber,131,Mobile
SF_5368,10,F,France,Subscriber,181,Desktop
SF_5369,26,M,France,Free,355,Tablet
SF_5370,12,M,France,Subscriber,136,Desktop
SF_5371,41,M,UK,Free,319,Smart TV
SF_5372,57,M,Canada,Free,218,Mobile
SF_5373,15,M,India,Subscriber,341,Mobile
SF_5374,64,M,Italy,Free,405,Mobile
SF_5375,50,M,Canada,Subscriber,353,Desktop
SF_5376,46,M,Italy,Free,260,Mobile
SF_5377,51,F,India,Free,80,Smart TV
SF_5378,16,M,Canada,Subscriber,68,Mobile
SF_5379,17,M,UK,Free,131,Desktop
SF_5380,16,M,USA,Subscriber,10,Mobile
SF_5381,59,M,France,Free,259,Desktop
SF_5382,47,M,Canada,Free,476,Tablet
SF_5383,24,M,France,Subscriber,102,Smart TV
SF_5384,28,F,Italy,Subscriber,199,Desktop
SF_5385,52,M,India,Subscriber,471,Mobile
SF_5386,55,M,France,Subscriber,163,Smart TV
SF_5387,30,F,India,Free,488,Tablet
SF_5388,56,F,Italy,Subscriber,206,Tablet
SF_5389,55,M,India,Free,134,Desktop
SF_5390,36,M,USA,Free,197,Smart TV
SF_5391,47,M,USA,Free,405,Tablet
SF_5392,33,M,India,Free,343,Desktop
SF_5393,17,M,USA,Free,196,Mobile
SF_5394,38,M,Canada,Free,136,Desktop
SF_5395,31,M,Italy,Subscriber,279,Mobile
SF_5396,49,M,USA,Subscriber,230,Mobile
SF_5397,60,M,UK,Subscriber,117,Smart TV
SF_5398,43,M,France,Subscriber,427,Tablet
SF_5399,14,M,India,Subscriber,216,Smart TV
SF_5400,45,F,Italy,Free,492,Tablet
SF_5401,59,F,USA,Free,244,Smart TV
SF_5402,45,F,USA,Free,344,Mobile
SF_5403,51,M,India,Free,487,Mobile
SF_5404,55,M,USA,Free,26,Smart TV
SF_5405,18,F,USA,Free,207,Desktop
SF_5406,48,F,India,Free,23,Desktop
SF_5407,15,F,UK,Subscriber,88,Tablet
SF_5408,24,M,India,Subscriber,200,Tablet
SF_5409,53,M,UK,Free,81,Smart TV
SF_5410,29,F,Italy,Free,476,Tablet
SF_5411,27,F,Italy,Free,439,Desktop
SF_5412,25,M,USA,Subscriber,98,Mobile
SF_5413,16,M,UK,Free,336,Mobile
SF_5414,37,M,France,Subscriber,233,Desktop
SF_5415,16,F,UK,Subscriber,185,Mobile
SF_5416,53,F,UK,Subscriber,266,Mobile
SF_5417,30,M,India,Free,273,Tablet
SF_5418,38,F,France,Free,418,Smart TV
SF_5419,49,F,USA,Subscriber,259,Tablet
SF_5420,43,F,UK,Subscriber,346,Mobile
SF_5421,36,M,India,Subscriber,69,Smart TV
SF_5422,37,M,UK,Subscriber,261,Mobile
SF_5423,44,F,France,Free,72,Desktop
SF_5424,48,F,Canada,Free,476,Mobile
SF_5425,12,M,India,Free,163,Mobile
SF_5426,28,M,USA,Free,13,Smart TV
SF_5427,64,M,Canada,Free,89,Mobile
SF_5428,14,F,India,Free,183,Tablet
SF_5429,19,F,Canada,Free,138,Mobile
SF_5430,42,F,Italy,Subscriber,74,Tablet
SF_5431,63,M,France,Free,378,Mobile
SF_5432,10,M,UK,Free,192,Desktop
SF_5433,23,F,UK,Subscriber,67,Desktop
SF_5434,25,F,USA,Subscriber,372,Smart TV
SF_5435,13,M,India,Free,262,Smart TV
SF_5436,65,M,Canada,Free,481,Smart TV
SF_5437,60,M,France,Free,489,Tablet
SF_5438,47,M,France,Free,145,Mobile
SF_5439,26,M,Italy,Subscriber,411,Tablet
SF_5440,59,F,UK,Free,59,Tablet
SF_5441,42,M,Italy,Free,498,Tablet
SF_5442,23,M,UK,Free,126,Tablet
SF_5443,39,M,Canada,Free,281,Mobile
SF_5444,12,F,Italy,Subscriber,13,Mobile
SF_5445,57,M,Canada,Subscriber,352,Tablet
SF_5446,50,F,Canada,Free,214,Tablet
SF_5447,11,M,France,Subscriber,38,Mobile
SF_5448,62,M,Italy,Free,490,Mobile
SF_5449,62,M,India,Free,132,Mobile
SF_5450,38,M,Canada,Free,440,Mobile
SF_5451,23,F,France,Subscriber,125,Mobile
SF_5452,47,M,USA,Subscriber,241,Desktop
SF_5453,57,M,USA,Subscriber,329,Smart TV
SF_5454,60,M,UK,Free,120,Mobile
SF_5455,15,F,UK,Free,147,Smart TV
SF_5456,43,M,France,Free,198,Mobile
SF_5457,42,M,USA,Subscriber,151,Smart TV
SF_5458,12,F,Italy,Free,428,Smart TV
SF_5459,46,F,India,Subscriber,278,Smart TV
SF_5460,11,M,Italy,Subscriber,155,Smart TV
SF_5461,11,M,USA,Free,418,Desktop
SF_5462,38,M,Italy,Free,260,Desktop
SF_5463,31,M,Italy,Subscriber,44,Smart TV
SF_5464,21,M,India,Free,221,Desktop
SF_5465,12,F,Canada,Subscriber,339,Tablet
SF_5466,37,M,Italy,Subscriber,431,Mobile
SF_5467,37,M,UK,Free,479,Desktop
SF_5468,28,M,Italy,Subscriber,150,Tablet
SF_5469,56,M,Italy,Free,182,Mobile
SF_5470,17,M,UK,Free,398,Smart TV
SF_5471,50,M,India,Subscriber,74,Desktop
SF_5472,16,M,India,Free,163,Tablet
SF_5473,13,M,Canada,Free,324,Tablet
SF_5474,19,M,Canada,Free,59,Desktop
SF_5475,65,M,Canada,Subscriber,189,Mobile
SF_5476,29,F,Italy,Free,315,Smart TV
SF_5477,55,M,USA,Free,216,Mobile
SF_5478,64,M,India,Free,168,Tablet
SF_5479,10,M,India,Free,412,Desktop
SF_5480,58,F,Italy,Free,280,Smart TV
SF_5481,22,M,France,Free,31,Desktop
SF_5482,9,M,India,Free,212,Desktop
SF_5483,43,F,India,Subscriber,348,Smart TV
SF_5484,57,M,France,Free,256,Tablet
SF_5485,9,M,USA,Subscriber,183,Desktop
SF_5486,40,M,Canada,Free,281,Smart TV
SF_5487,31,M,India,Free,490,Tablet
SF_5488,58,M,Canada,Free,321,Smart TV
SF_5489,58,M,UK,Subscriber,187,Tablet
SF_5490,41,M,Italy,Free,59,Mobile
SF_5491,36,M,Canada,Subscriber,356,Smart TV
SF_5492,25,M,Italy,Subscriber,427,Tablet
SF_5493,53,M,France,Subscriber,257,Tablet
SF_5494,27,F,USA,Subscriber,41,Desktop
SF_5495,13,F,Italy,Free,449,Tablet
SF_5496,21,M,UK,Subscriber,73,Mobile
SF_5497,40,M,USA,Free,358,Tablet
SF_5498,41,F,UK,Subscriber,421,Smart TV
SF_5499,27,F,USA,Subscriber,464,Desktop
SF_5500,36,F,India,Subscriber,286,Smart TV
SF_5501,26,M,India,Free,17,Mobile
SF_5502,17,M,USA,Free,416,Tablet
SF_5503,20,F,Italy,Free,143,Desktop
SF_5504,10,M,India,Subscriber,77,Smart TV
SF_5505,39,F,Italy,Free,373,Mobile
SF_5506,14,F,India,Subscriber,378,Smart TV
SF_5507,13,M,France,Free,15,Desktop
SF_5508,42,M,Italy,Free,171,Desktop
SF_5509,49,M,France,Subscriber,69,Tablet
SF_5510,61,M,Italy,Subscriber,351,Mobile
SF_5511,17,M,USA,Free,158,Desktop
SF_5512,36,F,Italy,Free,224,Desktop
SF_5513,44,M,Canada,Subscriber,420,Smart TV
SF_5514,60,F,UK,Subscriber,189,Mobile
SF_5515,53,M,France,Free,330,Tablet
SF_5516,11,F,USA,Subscriber,188,Desktop
SF_5517,9,M,USA,Subscriber,239,Smart TV
SF_5518,43,M,UK,Subscriber,496,Mobile
SF_5519,44,M,Canada,Subscriber,188,Mobile
SF_5520,63,M,France,Subscriber,475,Smart TV
SF_5521,51,F,India,Subscriber,20,Mobile
SF_5522,13,M,India,Free,45,Smart TV
SF_5523,37,M,USA,Subscriber,471,Smart TV
SF_5524,41,F,France,Subscriber,204,Desktop
SF_5525,49,F,France,Subscriber,252,Mobile
SF_5526,64,F,USA,Free,330,Tablet
SF_5527,26,M,Italy,Free,437,Tablet
SF_5528,25,M,India,Free,142,Tablet
SF_5529,57,M,France,Subscriber,393,Mobile
SF_5530,29,F,India,Subscriber,162,Smart TV
SF_5531,37,M,Italy,Free,497,Tablet
SF_5532,65,M,Canada,Subscriber,426,Mobile
SF_5533,21,F,France,Free,408,Desktop
SF_5534,14,M,UK,Subscriber,168,Smart TV
SF_5535,61,M,USA,Free,302,Smart TV
SF_5536,25,M,Canada,Free,175,Desktop
SF_5537,46,F,India,Subscriber,240,Tablet
SF_5538,62,M,Italy,Subscriber,433,Desktop
SF_5539,19,F,India,Subscriber,192,Mobile
SF_5540,42,M,USA,Free,49,Tablet
SF_5541,32,M,UK,Free,134,Desktop
SF_5542,10,M,USA,Free,149,Smart TV
SF_5543,47,M,USA,Subscriber,375,Smart TV
SF_5544,53,M,USA,Free,500,Smart TV
SF_5545,55,F,USA,Subscriber,429,Mobile
SF_5546,32,M,India,Subscriber,440,Desktop
SF_5547,63,F,India,Subscriber,452,Smart TV
SF_5548,54,F,India,Subscriber,45,Smart TV
SF_5549,24,F,Italy,Subscriber,97,Desktop
SF_5550,55,M,India,Free,258,Desktop
SF_5551,29,F,France,Free,301,Mobile
SF_5552,36,M,India,Subscriber,315,Tablet
SF_5553,46,M,Italy,Subscriber,150,Mobile
SF_5554,15,M,India,Subscriber,262,Smart TV
SF_5555,11,M,UK,Subscriber,277,Smart TV
SF_5556,63,M,UK,Free,229,Desktop
SF_5557,22,M,UK,Free,265,Tablet
SF_5558,46,M,USA,Subscriber,252,Tablet
SF_5559,65,M,France,Subscriber,480,Smart TV
SF_5560,54,F,Canada,Free,309,Tablet
SF_5561,47,F,Canada,Subscriber,79,Desktop
SF_5562,46,F,Italy,Subscriber,306,Desktop
SF_5563,58,F,India,Free,248,Mobile
SF_5564,48,M,USA,Subscriber,381,Mobile
SF_5565,61,M,Italy,Free,76,Tablet
SF_5566,36,M,Canada,Subscriber,409,Tablet
SF_5567,48,M,India,Free,74,Smart TV
SF_5568,34,M,USA,Free,11,Mobile
SF_5569,39,F,USA,Free,214,Mobile
SF_5570,11,M,Italy,Subscriber,152,Desktop
SF_5571,39,F,Italy,Subscriber,440,Tablet
SF_5572,27,F,Canada,Subscriber,387,Tablet
SF_5573,36,F,Italy,Free,260,Smart TV
SF_5574,40,M,Canada,Subscriber,307,Mobile
SF_5575,24,M,USA,Subscriber,64,Desktop
SF_5576,28,M,France,Subscriber,261,Desktop
SF_5577,21,M,UK,Free,496,Desktop
SF_5578,11,F,India,Free,156,Smart TV
SF_5579,19,F,Canada,Subscriber,239,Mobile
SF_5580,56,M,UK,Free,490,Tablet
SF_5581,22,M,UK,Subscriber,429,Tablet
SF_5582,13,M,France,Subscriber,180,Mobile
SF_5583,65,M,Canada,Subscriber,269,Desktop
SF_5584,49,F,Canada,Subscriber,117,Smart TV
SF_5585,32,M,Canada,Subscriber,206,Tablet
SF_5586,52,M,France,Free,242,Tablet
SF_5587,25,M,USA,Subscriber,283,Tablet
