MovieID,Title,Genres,Language,Country,Total Views
3390,Shanghai Surprise (1986),Adventure,English,Italy,37213
3391,Who's That Girl? (1987),Comedy,Spanish,Italy,70558
3392,She-Devil (1989),Comedy,Spanish,Italy,99450
3393,Date with an Angel (1987),Comedy|Fantasy,Italian,India,16449
3394,Blind Date (1987),Comedy|Romance,Spanish,USA,15799
3395,Nadine (1987),Comedy,German,Canada,72983
3396,"Muppet Movie, The (1979)",Children's|Comedy,German,USA,12858
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,Spanish,USA,90187
3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,German,India,70540
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,Spanish,Canada,89015
3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,English,UK,75529
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,English,France,34518
3402,Turtle Diary (1985),Drama,Spanish,France,58682
3403,Raise the Titanic (1980),Drama|Thriller,German,France,50323
3404,Titanic (1953),Action|Drama,Italian,UK,81231
3405,"Night to Remember, A (1958)",Action|Drama,Spanish,France,24454
3406,Captain Horatio Hornblower (1951),Action|Adventure|War,French,India,27015
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,Italian,UK,98156
3408,Erin Brockovich (2000),Drama,Spanish,UK,7768
3409,Final Destination (2000),Dramatic,German,India,73198
3410,Soft Fruit (1999),Comedy|Drama,Italian,USA,8780
3411,Babymother (1998),Drama,English,France,96253
3412,"Bear, The (1988)",Adventure,Spanish,Italy,98032
3413,Impact (1949),Crime|Drama,French,India,20072
3414,Love Is a Many-Splendored Thing (1955),Romance,German,India,96863
3415,"Mirror, The (Zerkalo) (1975)",Drama,English,France,37215
3416,"Trial, The (Le Procès) (1963)",Drama,English,Canada,79997
3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,Italian,Canada,9985
3418,Thelma & Louise (1991),Action|Drama,Spanish,Canada,50830
3419,Something for Everyone (1970),Comedy|Crime,English,UK,34027
3420,...And Justice for All (1979),Drama|Thriller,French,Canada,2983
3421,Animal House (1978),Comedy,French,Italy,48753
3422,She's Gotta Have It (1986),Comedy|Romance,Spanish,Canada,52392
3423,School Daze (1988),Drama,Spanish,Italy,73855
3424,Do the Right Thing (1989),Comedy|Drama,English,Canada,25344
3425,Mo' Better Blues (1990),Drama,Spanish,France,14316
3426,Jungle Fever (1991),Drama|Romance,French,Canada,51911
3427,Coogan's Bluff (1968),Crime,English,France,23719
3428,"Champ, The (1979)",Drama,English,Italy,85474
3429,Creature Comforts (1990),Animation|Comedy,Italian,France,71531
3430,Death Wish (1974),Action|Drama,Italian,India,64237
3431,Death Wish II (1982),Action|Drama,Spanish,India,82289
3432,Death Wish 3 (1985),Action|Drama,German,India,51844
3433,Death Wish 4: The Crackdown (1987),Action|Drama,Spanish,USA,32339
3434,Death Wish V: The Face of Death (1994),Action|Drama,French,USA,74714
3435,Double Indemnity (1944),Crime|Film-Noir,Spanish,UK,35611
3436,Dying Young (1991),Drama|Romance,Italian,USA,69270
3437,Cool as Ice (1991),Drama,German,France,3382
3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,English,UK,42150
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,French,France,98520
3440,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy,English,India,6188
3441,Red Dawn (1984),Action|War,Spanish,India,75667
3442,Band of the Hand (1986),Action,Spanish,Canada,91662
3443,Born American (1986),Action|Drama|Thriller,German,UK,70606
3444,Bloodsport (1988),Action,German,USA,62537
3445,Eyes of Laura Mars (1978),Mystery|Thriller,Italian,France,99274
3446,Funny Bones (1995),Comedy,Spanish,UK,28781
3447,"Good Earth, The (1937)",Drama,Spanish,UK,73608
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,German,USA,92962
3449,"Good Mother, The (1988)",Drama,German,France,1754
3450,Grumpy Old Men (1993),Comedy,French,Italy,25003
3451,Guess Who's Coming to Dinner (1967),Comedy|Drama,Spanish,USA,89408
3452,Romeo Must Die (2000),Action|Romance,French,Canada,50982
3453,Here on Earth (2000),Drama|Romance,Italian,Italy,78707
3454,Whatever It Takes (2000),Comedy|Romance,English,Canada,34369
3455,Buddy Boy (1999),Drama|Thriller,Spanish,France,51967
3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,Spanish,India,1848
3457,Waking the Dead (1999),Drama,Spanish,Canada,90894
3458,Blood and Sand (Sangre y Arena) (1989),Drama|Romance,German,India,18700
3459,Gothic (1986),Drama|Horror,French,France,55467
3460,Hillbillys in a Haunted House (1967),Comedy,Spanish,USA,26513
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,German,Canada,44152
3462,Modern Times (1936),Comedy,French,Italy,48860
3463,Last Resort (1994),Comedy,German,USA,31866
3464,Solar Crisis (1993),Sci-Fi|Thriller,French,Italy,73073
3465,That's Life! (1986),Drama,French,Canada,63236
3466,Heart and Souls (1993),Comedy|Fantasy,French,UK,58738
3467,Hud (1963),Drama|Western,French,Canada,74884
3468,"Hustler, The (1961)",Drama,Italian,USA,55192
3469,Inherit the Wind (1960),Drama,French,Italy,55400
3470,Dersu Uzala (1974),Adventure|Drama,Spanish,Italy,8690
3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,French,India,16055
3472,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror,German,France,4656
3473,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy,English,Italy,3521
3474,Retroactive (1997),Sci-Fi|Thriller,Italian,USA,43103
3475,"Place in the Sun, A (1951)",Drama|Romance,Spanish,Italy,53133
3476,Jacob's Ladder (1990),Horror|Mystery|Thriller,Italian,Canada,36778
3477,Empire Records (1995),Comedy|Drama,Spanish,UK,1911
3478,"Bamba, La (1987)",Drama,German,France,86148
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,Italian,Italy,7702
3480,Lucas (1986),Drama,Italian,USA,19611
3481,High Fidelity (2000),Comedy,French,Canada,24298
3482,Price of Glory (2000),Drama,French,Canada,94323
3483,"Road to El Dorado, The (2000)",Animation|Children's,German,Canada,65435
3484,"Skulls, The (2000)",Thriller,French,Canada,44076
3485,Autopsy (Macchie Solari) (1975),Horror,Italian,Italy,76548
3486,Devil Girl From Mars (1954),Sci-Fi,French,UK,48312
3487,"Dorado, El (1967)",Western,German,UK,36283
3488,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi,Italian,France,94323
3489,Hook (1991),Adventure|Fantasy,Italian,Italy,32895
3490,Horror Express (1972),Horror,French,USA,48772
3491,My Chauffeur (1986),Comedy,Spanish,USA,25234
3492,"Son of the Sheik, The (1926)",Adventure,Italian,India,66325
3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror,Spanish,USA,42887
3494,True Grit (1969),Adventure|Western,Spanish,USA,20534
3495,Roadside Prophets (1992),Comedy|Drama,English,UK,21626
3496,Madame Sousatzka (1988),Drama,Spanish,USA,14472
3497,Max Dugan Returns (1983),Comedy,Italian,France,86640
3498,Midnight Express (1978),Drama,German,UK,51431
3499,Misery (1990),Horror,English,France,12845
3500,Mr. Saturday Night (1992),Comedy|Drama,German,France,51028
3501,Murphy's Romance (1985),Comedy|Romance,Italian,UK,96900
3502,My Life (1993),Drama,English,USA,13050
3503,Solaris (Solyaris) (1972),Drama|Sci-Fi,English,Canada,6755
3504,Network (1976),Comedy|Drama,German,Canada,3029
3505,No Way Out (1987),Thriller,French,Canada,81159
3506,North Dallas Forty (1979),Comedy|Drama,German,India,6159
3507,"Odd Couple, The (1968)",Comedy,German,USA,53553
3508,"Outlaw Josey Wales, The (1976)",Western,Italian,India,11704
3509,Black and White (1999),Drama,German,USA,83609
3510,Frequency (2000),Drama|Thriller,French,Canada,46941
3511,Ready to Rumble (2000),Comedy,French,Canada,21729
3512,Return to Me (2000),Drama|Romance,German,Italy,87548
3513,Rules of Engagement (2000),Drama|Thriller,Italian,India,98412
3514,Joe Gould's Secret (2000),Drama,English,India,12435
3515,Me Myself I (2000),Comedy,English,USA,1574
3516,"Bell, Book and Candle (1958)",Comedy|Romance,German,USA,27609
3517,"Bells, The (1926)",Crime|Drama,Spanish,Italy,86231
3518,"End of Violence, The (1997)",Drama|Thriller,French,USA,90737
3519,Force 10 from Navarone (1978),Action|War,German,USA,47404
3520,How to Stuff a Wild Bikini (1965),Comedy,German,Italy,87675
3521,Mystery Train (1989),Comedy|Crime|Drama,German,Canada,51463
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama,Italian,UK,8434
3523,Taffin (1988),Action|Thriller,German,USA,58776
3524,Arthur (1981),Comedy|Romance,French,UK,33085
3525,Bachelor Party (1984),Comedy,German,France,68141
3526,Parenthood (1989),Comedy|Drama,French,France,28570
3527,Predator (1987),Action|Sci-Fi|Thriller,Spanish,USA,39892
3528,"Prince of Tides, The (1991)",Drama|Romance,English,Italy,32921
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,German,France,95608
3530,Smoking/No Smoking (1993),Comedy,German,India,39301
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,German,France,93642
3532,Freedom for Us (À nous la liberté ) (1931),Comedy,German,Canada,30732
3533,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama,French,UK,14010
3534,28 Days (2000),Comedy,French,India,83350
3535,American Psycho (2000),Comedy|Horror|Thriller,English,Canada,24494
3536,Keeping the Faith (2000),Comedy|Romance,Spanish,India,72672
3537,Where the Money Is (2000),Comedy|Drama,Italian,France,95256
3538,East is East (1999),Comedy,Spanish,UK,30189
3539,"Filth and the Fury, The (2000)",Documentary,French,Italy,47158
3540,Passion of Mind (1999),Romance|Thriller,Spanish,India,50641
3541,Third World Cop (1999),Action,German,USA,85677
3542,Coming Apart (1969),Drama,French,Canada,99601
3543,Diner (1982),Comedy|Drama,English,France,28952
3544,Shakes the Clown (1991),Comedy,Spanish,France,21272
3545,Cabaret (1972),Musical|War,Spanish,France,79217
3546,What Ever Happened to Baby Jane? (1962),Drama|Thriller,Italian,UK,55081
3547,Prick Up Your Ears (1987),Drama,English,UK,62187
3548,Auntie Mame (1958),Comedy|Drama,Italian,France,13151
3549,Guys and Dolls (1955),Musical,French,India,73446
3550,"Hunger, The (1983)",Horror,Spanish,France,37847
3551,Marathon Man (1976),Thriller,English,Canada,26811
3552,Caddyshack (1980),Comedy,English,India,34894
3553,Gossip (2000),Drama|Thriller,Italian,India,77016
3554,Love and Basketball (2000),Drama|Romance,English,USA,35916
3555,U-571 (2000),Action|Thriller,French,Canada,40856
3556,"Virgin Suicides, The (1999)",Comedy|Drama,Italian,France,99806
3557,Jennifer 8 (1992),Thriller,Italian,India,98651
3558,"Law, The (Le Legge) (1958)",Drama,Italian,France,94641
3559,Limelight (1952),Drama,German,France,44705
3560,Phantom Love (Ai No Borei) (1978),Drama,German,UK,48629
3561,Stacy's Knights (1982),Drama,Spanish,UK,59368
3562,Committed (2000),Comedy|Drama,French,France,40340
3563,"Crow: Salvation, The (2000)",Action|Horror,French,India,46724
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,French,USA,81713
3565,Where the Heart Is (2000),Comedy|Drama,German,India,22912
3566,"Big Kahuna, The (2000)",Comedy|Drama,German,India,68895
3567,Bossa Nova (1999),Comedy,German,USA,15202
3568,Smiling Fish and Goat on Fire (1999),Drama,Italian,UK,34135
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,German,France,72819
3570,"Last September, The (1999)",Drama,French,Italy,85892
3571,Time Code (2000),Drama,Italian,USA,73058
3572,Carnosaur (1993),Horror|Sci-Fi,German,Canada,91184
3573,Carnosaur 2 (1995),Horror|Sci-Fi,Spanish,UK,98444
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,Italian,UK,4303
3575,Defying Gravity (1997),Drama,English,Canada,92102
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,Italian,UK,50897
3577,Two Moon Juction (1988),Drama,English,USA,2703
3578,Gladiator (2000),Dramatic,English,France,24186
3579,I Dreamed of Africa (2000),Drama,Spanish,USA,48908
3580,Up at the Villa (2000),Drama,German,USA,1843
3581,Human Traffic (1999),Drama,French,Canada,43944
3582,"Jails, Hospitals & Hip-Hop (2000)",Drama,French,USA,64497
3583,Black Tights (Les Collants Noirs) (1960),Drama,French,France,69039
3584,Breathless (1983),Action|Drama|Romance|Thriller,Italian,Canada,72466
3585,"Great Locomotive Chase, The (1956)",Adventure|War,English,India,86119
3586,"Idolmaker, The (1980)",Drama,English,Italy,99013
3587,Inferno (1980),Horror,French,India,36710
3588,"King of Marvin Gardens, The (1972)",Crime|Drama,Spanish,UK,24014
3589,"Kill, Baby... Kill! (Operazione Paura) (1966)",Horror,German,France,33284
3590,"Lords of Flatbush, The (1974)",Comedy,German,Canada,87367
3591,Mr. Mom (1983),Comedy|Drama,Spanish,UK,44138
3592,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi,German,UK,95919
3593,Battlefield Earth (2000),Action|Sci-Fi,German,Italy,50280
3594,Center Stage (2000),Drama,German,USA,10725
3595,Held Up (2000),Comedy,Italian,Italy,79014
3596,Screwed (2000),Comedy,German,Italy,97978
3597,Whipped (2000),Comedy,English,USA,13781
3598,Hamlet (2000),Drama,Italian,USA,9393
3599,Anchors Aweigh (1945),Comedy|Musical,French,Italy,43256
3600,Blue Hawaii (1961),Comedy|Musical,Spanish,Canada,13152
3601,"Castaway Cowboy, The (1974)",Comedy|Western,French,France,9705
3602,G. I. Blues (1960),Musical,German,UK,1062
3603,"Gay Deceivers, The (1969)",Comedy,Italian,USA,79443
3604,Gypsy (1962),Musical,Spanish,UK,26428
3605,King Creole (1958),Drama|Musical,French,Canada,78754
3606,On the Town (1949),Musical,German,Canada,22941
3607,One Little Indian (1973),Comedy|Drama|Western,Spanish,Italy,14795
3608,Pee-wee's Big Adventure (1985),Comedy,Italian,Canada,27344
3609,Regret to Inform (1998),Documentary,Italian,Canada,67522
3610,Roustabout (1964),Musical,Spanish,UK,33623
3611,Saludos Amigos (1943),Animation|Children's|Comedy,Spanish,USA,11973
3612,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance,Italian,Canada,58172
3613,Things Change (1988),Comedy,Italian,UK,59387
3614,Honeymoon in Vegas (1992),Comedy|Romance,English,Canada,66328
3615,Dinosaur (2000),Animation|Children's,French,India,58869
3616,Loser (2000),Comedy|Romance,French,Canada,86600
3617,Road Trip (2000),Comedy,French,Italy,88512
3618,Small Time Crooks (2000),Comedy,German,France,30813
3619,"Hollywood Knights, The (1980)",Comedy,French,UK,27583
3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,Italian,Canada,32047
3621,Possession (1981),Drama|Horror,German,Italy,71206
3622,"Twelve Chairs, The (1970)",Comedy,Spanish,France,97670
3623,Mission: Impossible 2 (2000),Action|Thriller,German,India,74256
3624,Shanghai Noon (2000),Action,English,France,77786
3625,Better Living Through Circuitry (1999),Documentary,English,India,76698
3626,8 1/2 Women (1999),Comedy,Italian,India,14916
3627,Carnival of Souls (1962),Horror|Thriller,French,Italy,51953
3628,Flying Tigers (1942),Action|Drama|War,Spanish,USA,43694
3629,"Gold Rush, The (1925)",Comedy,German,Italy,94330
3630,"House of Exorcism, The (La Casa dell'esorcismo) (1974)",Horror,Spanish,France,55662
3631,It's in the Water (1998),Comedy,Italian,USA,45236
3632,Monsieur Verdoux (1947),Comedy,French,Canada,62525
3633,On Her Majesty's Secret Service (1969),Action,German,India,38428
3634,Seven Days in May (1964),Thriller,English,Italy,60112
3635,"Spy Who Loved Me, The (1977)",Action,French,USA,60621
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama,English,Italy,72608
3637,Vagabond (Sans toit ni loi) (1985),Drama,German,Italy,89550
3638,Moonraker (1979),Action|Romance|Sci-Fi,English,Canada,34224
3639,"Man with the Golden Gun, The (1974)",Action,German,Canada,17916
3640,"King in New York, A (1957)",Comedy|Drama,German,Canada,11522
3641,"Woman of Paris, A (1923)",Drama,English,UK,8824
3642,In Old California (1942),Western,English,Canada,69543
3643,"Fighting Seabees, The (1944)",Action|Drama|War,German,USA,19891
3644,Dark Command (1940),Western,German,Canada,82619
3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama,Italian,France,43018
3646,Big Momma's House (2000),Comedy,French,USA,97304
3647,Running Free (2000),Drama,English,France,17456
3648,"Abominable Snowman, The (1957)",Horror|Sci-Fi,English,Italy,63265
3649,American Gigolo (1980),Drama,English,Canada,10734
3650,Anguish (Angustia) (1986),Horror,English,Italy,74151
3651,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror,English,India,63762
3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror,English,Italy,80008
3653,"Endless Summer, The (1966)",Documentary,German,Italy,71534
3654,"Guns of Navarone, The (1961)",Action|Drama|War,Italian,Canada,65557
3655,Blow-Out (La Grande Bouffe) (1973),Drama,Spanish,Canada,34204
3656,Lured (1947),Crime,French,Italy,52029
3657,Pandora and the Flying Dutchman (1951),Drama,French,Canada,22255
3658,Quatermass and the Pit (1967),Sci-Fi,French,France,68216
3659,Quatermass II (1957),Sci-Fi|Thriller,French,Canada,50893
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,Spanish,Italy,99131
3661,Puppet Master II (1990),Horror|Sci-Fi|Thriller,Italian,USA,95177
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,French,India,56776
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,French,Italy,81162
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,Italian,France,28703
3665,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller,Italian,Italy,26915
3666,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller,English,India,4658
3667,Rent-A-Cop (1988),Action|Comedy,French,UK,51821
3668,Romeo and Juliet (1968),Drama|Romance,French,Canada,7792
3669,Stay Tuned (1992),Comedy,English,Italy,65082
3670,"Story of G.I. Joe, The (1945)",War,Spanish,Italy,62657
3671,Blazing Saddles (1974),Comedy|Western,French,India,24847
3672,Benji (1974),Adventure|Children's,Italian,Italy,74106
3673,Benji the Hunted (1987),Adventure|Children's,French,USA,29207
3674,For the Love of Benji (1977),Adventure|Children's,Spanish,UK,17222
3675,White Christmas (1954),Musical,English,India,5142
3676,Eraserhead (1977),Drama|Horror,French,Canada,69661
3677,Baraka (1992),Documentary,French,India,43066
